index,id,title,type,release_year,age_certification,runtime,imdb_id,imdb_score,imdb_votes
4688,tm922429,The Block Island Sound,MOVIE,2021,,103,tt8747160,5.3,7558
4689,ts315041,Bulgasal: Immortal Souls,SHOW,2021,TV-MA,71,tt14691616,7.4,1897
4690,ts291718,Pretty Smart,SHOW,2021,TV-14,24,tt14369056,5.7,4209
4691,tm983658,Rita Moreno: Just a Girl Who Decided to Go for It,MOVIE,2021,PG-13,90,tt10741846,7.7,711
4692,ts300456,My Unorthodox Life,SHOW,2021,TV-MA,40,tt14398500,5.5,1170
4693,ts307925,On the Verge,SHOW,2021,TV-MA,32,tt5540990,6.5,2841
4694,tm898614,Sweet Girl,MOVIE,2021,R,110,tt10731768,5.5,30580
4695,tm1164962,Restless,MOVIE,2022,R,95,tt14465894,5.8,3704
4696,tm858000,Rurouni Kenshin: The Final,MOVIE,2021,PG-13,138,tt11809034,7.2,8367
4697,ts280892,"Devotion, a Story of Love and Desire",SHOW,2022,TV-MA,40,tt13956560,6.4,1262
4698,tm1183542,Mishan Impossible,MOVIE,2022,,129,tt14999738,6.7,321
4699,ts273485,Baki Hanma,SHOW,2021,TV-MA,24,tt13357140,6.6,1483
4700,tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,,86,tt10841088,5.5,1700
4701,ts268102,Juvenile Justice,SHOW,2022,TV-MA,61,tt15553922,8,2163
4702,ts282133,City of Ghosts,SHOW,2021,TV-Y7,19,tt15477516,6.1,10
4703,ts273100,DOTA: Dragon's Blood,SHOW,2021,TV-MA,26,tt14069590,7.8,17429
4704,ts271604,Blue Period,SHOW,2021,TV-14,25,tt14115912,7.7,1712
4705,ts313781,The Club,SHOW,2021,TV-14,47,tt13317582,7.9,7810
4706,ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,TV-MA,48,tt15488654,6.4,1864
4707,ts305264,School of Chocolate,SHOW,2021,TV-PG,38,tt15172154,7.6,1572
4708,tm1177856,Without Saying Goodbye,MOVIE,2022,,96,tt14404596,5.7,2125
4709,tm673809,Schumacher,MOVIE,2021,,112,tt10322274,7.4,21558
4710,tm434625,Wish Dragon,MOVIE,2021,PG,99,tt5562070,7.2,24712
4711,ts222864,Falling Into Your Smile,SHOW,2021,TV-14,44,tt11290960,8.4,2019
4712,tm999817,Green Snake,MOVIE,2021,,131,tt15000314,6.8,2181
4713,tm1045741,Blue Miracle,MOVIE,2021,,95,tt7084386,6.6,6432
4714,ts255486,Godzilla Singular Point,SHOW,2021,TV-14,24,tt13229964,6.5,1612
4715,ts215989,Snabba Cash,SHOW,2021,TV-MA,43,tt10540276,7.6,8176
4716,tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,,59,tt16259786,7.1,4274
4717,ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,TV-MA,53,tt15049206,7.1,2624
4718,ts257345,Wild Abandon,SHOW,2022,TV-MA,51,tt13317478,7.2,3634
4719,tm1038369,Good on Paper,MOVIE,2021,R,92,tt8231668,5.6,11401
4720,tm1141923,The Royal Treatment,MOVIE,2022,,96,tt13989030,5.2,8127
4721,tm1102868,Nobody Sleeps in the Woods Tonight 2,MOVIE,2021,,97,tt14315500,3.9,3436
4722,ts287722,The Upshaws,SHOW,2021,TV-14,30,tt10945036,6.8,2296
4723,tm1052498,Aileen Wuornos: American Boogeywoman,MOVIE,2021,R,85,tt14265992,3.6,1349
4724,tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,2022,R,29,tt17005964,7,1964
4725,ts270798,Love (ft. Marriage and Divorce),SHOW,2021,TV-PG,69,tt13814840,6.6,433
4726,tm1003353,Operation Varsity Blues: The College Admissions Scandal,MOVIE,2021,R,100,tt14111734,6.9,7993
4727,tm881587,"Vengeance Is Mine, All Others Pay Cash",MOVIE,2021,,114,tt13387422,7.1,464
4728,ts320302,Neymar: The Perfect Chaos,SHOW,2022,TV-MA,55,tt16428640,6.6,2907
4729,ts288005,"Nevertheless,",SHOW,2021,,69,tt14518284,7.2,4485
4730,tm1110389,Single All the Way,MOVIE,2021,,99,tt14315756,6.1,14862
4731,tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,,60,tt14078164,7.3,1295
4732,ts246178,Eden,SHOW,2021,TV-PG,25,tt10545250,6.6,1111
4733,tm1086874,Minnal Murali,MOVIE,2021,,158,tt7268738,8.1,24681
4734,ts246073,Tribes of Europa,SHOW,2021,TV-MA,47,tt9184982,6.7,11794
4735,tm863823,Finding 'Ohana,MOVIE,2021,PG,123,tt10332588,6.1,9819
4736,ts192196,Q-Force,SHOW,2021,TV-MA,23,tt10140028,6.4,4963
4737,tm860261,To All the Boys: Always and Forever,MOVIE,2021,PG-13,115,tt10676012,6.3,24232
4738,ts308838,Bad Sport,SHOW,2021,TV-MA,65,tt15402912,7.3,1912
4739,ts216407,Age of Samurai: Battle for Japan,SHOW,2021,TV-MA,43,tt10551256,7.4,4022
4740,tm1028298,He's All That,MOVIE,2021,R,91,tt4590256,4.3,23474
4741,ts271025,Bling Empire,SHOW,2021,TV-MA,39,tt13660962,5.8,2608
4742,tm983668,Misha and the Wolves,MOVIE,2021,PG-13,90,tt13648220,6.7,2303
4743,ts29800,Surviving Death,SHOW,2021,TV-MA,54,tt13649692,6.1,1991
4744,tm1120509,Never Back Down: Revolt,MOVIE,2021,R,89,tt13470094,3.9,482
4745,ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,,59,tt15771888,7.3,1622
4746,ts317078,The Journalist,SHOW,2022,TV-14,51,tt15101670,7,542
4747,tm166973,Mixtape,MOVIE,2021,,94,tt1587420,6.6,3000
4748,tm1082314,Untold: Malice at the Palace,MOVIE,2021,R,69,tt15085802,7.5,7532
4749,ts305263,Baking Impossible,SHOW,2021,TV-PG,49,tt15171996,7,1004
4750,tm1134006,Death to 2021,MOVIE,2021,,60,tt16301388,6.3,14315
4751,ts271321,Beyond Evil,SHOW,2021,TV-MA,66,tt13634872,8.1,2776
4752,tm1174920,Jeff Foxworthy: The Good Old Days,MOVIE,2022,,60,tt18314220,6.1,374
4753,tm1131061,Hilda and the Mountain King,MOVIE,2021,,84,tt15777864,7.7,2146
4754,tm1162608,40 Years Young,MOVIE,2022,,81,tt16969906,4.2,215
4755,tm1120902,The Privilege,MOVIE,2022,,107,tt14637290,4.6,3900
4756,tm1093287,The River Runner,MOVIE,2021,,86,tt15293256,6.9,1572
4757,tm1144897,My Father's Violin,MOVIE,2022,,112,tt14369276,6.4,3049
4758,tm863919,Extinct,MOVIE,2021,,85,tt8241000,5.4,2393
4759,tm1087932,Prey,MOVIE,2021,,87,tt15198608,4.3,7084
4760,ts220196,Centaurworld,SHOW,2021,TV-Y7,29,tt10919290,7.6,1939
4761,tm1084966,Django & Django,MOVIE,2021,,80,tt15119170,6.9,873
4762,tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,,96,tt15036416,7.3,4529
4763,ts240807,Power Rangers Dino Fury,SHOW,2021,TV-Y7,21,tt12360292,7,479
4764,ts289620,House of Secrets: The Burari Deaths,SHOW,2021,TV-MA,45,tt14167390,7.4,9504
4765,tm1106212,Photocopier,MOVIE,2021,,130,tt13729220,6.8,2815
4766,ts301999,Open Your Eyes,SHOW,2021,TV-MA,47,tt13495314,6.5,1413
4767,ts319333,Tiger King: The Doc Antle Story,SHOW,2021,TV-MA,42,tt16307970,6.2,1330
4768,ts313668,Tear Along the Dotted Line,SHOW,2021,TV-14,19,tt15614372,8.7,7595
4769,tm888243,Pray Away,MOVIE,2021,PG-13,101,tt11224358,6.5,2714
4770,ts283610,Feels Like Ishq,SHOW,2021,TV-MA,42,tt14163838,6.4,1514
4771,tm1049155,Bordertown: The Mural Murders,MOVIE,2021,,107,tt15393650,6.2,2074
4772,ts306510,Octonauts: Above & Beyond,SHOW,2021,TV-Y,25,tt15211330,7.4,66
4773,ts271517,The Crew,SHOW,2021,TV-14,29,tt10971022,6.5,5396
4774,ts306322,The Unlikely Murderer,SHOW,2021,TV-MA,46,tt13735930,7,3954
4775,tm675820,A Boy Called Christmas,MOVIE,2021,PG,106,tt10187208,6.7,20838
4776,tm1150256,Tall Girl 2,MOVIE,2022,,97,tt16085592,4.7,3916
4777,tm1087956,Afterlife of the Party,MOVIE,2021,,109,tt11742798,5.7,8223
4778,ts341760,Byron Baes,SHOW,2022,TV-MA,45,tt14537060,2.6,445
4779,ts302714,The Kingdom,SHOW,2021,TV-MA,47,tt15068148,6.5,1319
4780,ts271593,Spycraft,SHOW,2021,TV-MA,34,tt13789092,6.7,1976
4781,ts310376,"Sex, Love & Goop",SHOW,2021,TV-MA,35,tt15470160,4.8,713
4782,ts280693,Thomas & Friends: All Engines Go!,SHOW,2021,TV-Y,11,tt14556544,1.7,509
4783,ts293814,Sparking Joy with Marie Kondo,SHOW,2021,TV-PG,20,tt14550060,6.2,341
4784,ts296129,Elite Short Stories: GuzmÃ¡n Caye Rebe,SHOW,2021,TV-MA,12,tt14668192,7.4,2254
4785,ts320557,Elite Short Stories: Patrick,SHOW,2021,TV-MA,12,tt16306836,6.1,671
4786,tm984204,The Seventh Day,MOVIE,2021,R,87,tt11263022,4.5,4248
4787,ts301196,Top Secret UFO Projects: Declassified,SHOW,2021,TV-PG,43,tt14992232,5.5,1371
4788,tm1020073,Thunder Force,MOVIE,2021,PG-13,107,tt10121392,4.4,40788
4789,tm1127479,Cobalt Blue,MOVIE,2022,,112,tt15314640,6.7,952
4790,ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,TV-MA,26,tt16584084,7,494
4791,ts317297,The Orbital Children,SHOW,2022,TV-14,32,tt13351614,6.4,497
4792,ts223450,Move to Heaven,SHOW,2021,TV-MA,52,tt11052470,8.6,5307
4793,ts255779,Gabby's Dollhouse,SHOW,2021,TV-Y,23,tt9165438,7.2,344
4794,ts287045,Fatma,SHOW,2021,TV-MA,42,tt11961378,7.4,8185
4795,ts320183,Singleâ€™s Inferno,SHOW,2021,TV-PG,64,tt16283666,7.2,1460
4796,tm1003725,A Castle for Christmas,MOVIE,2021,,98,tt13070602,5.5,11727
4797,tm983270,Outside the Wire,MOVIE,2021,R,116,tt10451914,5.4,41562
4798,tm319224,The Loud House Movie,MOVIE,2021,G,83,tt6714432,6.2,1893
4799,ts301914,Inspector Koo,SHOW,2021,TV-14,69,tt14731794,6.9,534
4800,ts283676,Last Chance U: Basketball,SHOW,2021,TV-MA,60,tt13087512,8.3,2429
4801,ts272669,Waffles + Mochi,SHOW,2021,TV-Y,30,tt14035218,7.5,463
4802,ts268835,Sisyphus,SHOW,2021,,71,tt13715448,7,3688
4803,ts317612,Love is Blind: Japan,SHOW,2022,TV-PG,57,tt15943826,7.1,394
4804,ts308511,Back to 15,SHOW,2022,TV-14,39,tt15301854,6.6,574
4805,tm1166015,The Invisible Thread,MOVIE,2022,,109,tt14540892,6.6,1432
4806,ts188861,Battle Kitty,SHOW,2022,TV-Y7,32,tt10050740,7.4,60
4807,ts308689,Misfit: The Series,SHOW,2021,,24,tt15517928,7.2,72
4808,tm1096769,Lead Me Home,MOVIE,2021,,40,tt15339848,7.1,
4809,ts269286,Once Upon a Time... Happily Never After,SHOW,2022,TV-MA,30,tt13560186,5.4,437
4810,ts320075,Aranyak,SHOW,2021,TV-MA,41,tt14167344,7.9,7629
4811,ts304058,Ganglands,SHOW,2021,TV-MA,46,tt13278100,7,2460
4812,tm1092995,Shaun the Sheep: The Flight Before Christmas,MOVIE,2021,G,30,tt15857304,7.3,1448
4813,tm963182,Trollhunters: Rise of the Titans,MOVIE,2021,,104,tt12851396,6.7,4614
4814,ts296091,Elite Short Stories: Nadia GuzmÃ¡n,SHOW,2021,TV-MA,11,tt14671790,6.3,1851
4815,tm1083068,Operation Hyacinth,MOVIE,2021,,112,tt14315584,6.7,2802
4816,tm1102891,Grudge,MOVIE,2021,,104,tt13717980,5.5,4185
4817,tm1137862,Four to Dinner,MOVIE,2022,,104,tt14247286,6.3,2913
4818,ts72196,Swap Shop,SHOW,2021,TV-14,30,tt15674202,6.7,325
4819,ts269493,Headspace Guide to Meditation,SHOW,2021,TV-G,22,tt13617024,8.4,1540
4820,ts310331,Twenty Somethings: Austin,SHOW,2021,TV-MA,30,tt15204216,6,427
4821,tm960924,Kuthiraivaal,MOVIE,2021,,125,tt13022626,6.4,150
4822,tm998188,More the Merrier,MOVIE,2021,,112,tt6925902,5.4,3080
4823,tm1036270,I Am All Girls,MOVIE,2021,,107,tt9013182,5.9,5704
4824,ts296081,The Parisian Agency: Exclusive Properties,SHOW,2021,TV-14,54,tt14746934,7.4,593
4825,tm921206,The Kissing Booth 3,MOVIE,2021,PG-13,112,tt12783454,4.7,15536
4826,ts287802,Penguin Town,SHOW,2021,TV-G,30,tt14677850,7.9,824
4827,ts239188,Kitz,SHOW,2021,TV-MA,44,tt12104930,5.7,2302
4828,tm988736,Chris Rock Total Blackout: The Tamborine Extended Cut,MOVIE,2021,PG-13,97,tt13935770,7,286
4829,ts283528,This Is Pop,SHOW,2021,TV-MA,44,tt14155414,6.9,1076
4830,tm991351,PelÃ©,MOVIE,2021,PG-13,108,tt13842562,7,4169
4831,tm813372,Etharkkum Thunindhavan,MOVIE,2022,,151,tt10340562,7.2,9968
4832,tm1077013,Memories of a Murderer: The Nilsen Tapes,MOVIE,2021,R,84,tt15085784,6.3,3123
4833,tm972519,Don't Kill Me,MOVIE,2021,,90,tt11116374,4.3,1611
4834,ts315551,Elite Short Stories: Phillipe Caye Felipe,SHOW,2021,,13,tt16156744,6.2,655
4835,tm1092892,Found,MOVIE,2021,PG,97,tt13622146,7.5,1145
4836,ts306068,Luna Park,SHOW,2021,TV-MA,50,tt15349110,6.4,691
4837,tm1040688,Three Songs for Benazir,MOVIE,2021,,22,tt14608922,7.7,
4838,ts319412,Forecasting Love and Weather,SHOW,2022,TV-14,66,tt15140592,7.2,1016
4839,tm998858,Brian Regan: On the Rocks,MOVIE,2021,,58,tt13926994,6.9,601
4840,tm1000797,Ride or Die,MOVIE,2021,R,142,tt14164234,5.5,1808
4841,tm362072,Monster,MOVIE,2021,R,98,tt10229074,6.5,5574
4842,ts272366,Amend: The Fight for America,SHOW,2021,TV-MA,59,tt13972246,7.8,1281
4843,ts271726,Go Dog Go,SHOW,2021,TV-Y,24,tt10687202,7.2,179
4844,tm880822,Mobile Suit Gundam Hathaway,MOVIE,2021,PG-13,96,tt13288678,6.6,1331
4845,tm433048,This Is the Night,MOVIE,2021,R,100,tt8430548,5.5,556
4846,tm1031976,Dhamaka,MOVIE,2021,,104,tt13510660,7.5,39620
4847,ts317526,Selling Tampa,SHOW,2021,TV-MA,40,tt16227948,4.4,708
4848,tm1125844,The Whole Truth,MOVIE,2021,R,125,tt15850662,5.1,3073
4849,ts258415,Elves,SHOW,2021,TV-14,24,tt13231962,5.5,4075
4850,tm872108,A Week Away,MOVIE,2021,,94,tt11388278,5.7,4465
4851,tm985550,Crazy About Her,MOVIE,2021,,102,tt11698630,6.6,5435
4852,tm948681,Below Zero,MOVIE,2021,,106,tt9845564,6.2,18840
4853,ts302653,Light the Night,SHOW,2021,TV-MA,57,tt15808044,7.4,968
4854,ts330132,800 Meters,SHOW,2022,TV-MA,52,tt13323170,6.9,459
4855,ts14520,Action Pack,SHOW,2022,TV-Y,28,tt15527308,6.5,66
4856,ts241296,Finding Ola,SHOW,2022,TV-14,53,tt12432642,7.6,1431
4857,ts271720,Pui Pui Molcar,SHOW,2021,TV-Y7,2,tt14202738,8.1,335
4858,ts282291,Generation 56K,SHOW,2021,TV-14,30,tt13524842,7.4,2317
4859,tm1029256,Ferry,MOVIE,2021,,106,tt14217100,7,10748
4860,ts315549,Elite Short Stories: Samuel Omar,SHOW,2021,,12,tt16259804,6.1,620
4861,tm1108621,Yara,MOVIE,2021,,95,tt15655458,6.2,4205
4862,ts257817,Call My Agent Bollywood,SHOW,2021,TV-MA,45,tt13282662,7.4,6162
4863,ts296069,Elite Short Stories: Omar Ander Alexis,SHOW,2021,TV-MA,12,tt14676004,7.3,1903
4864,ts308516,"Young, Famous & African",SHOW,2022,TV-MA,43,tt15302054,4.6,354
4865,tm810494,The 8th Night,MOVIE,2021,,115,tt14781176,5.3,3181
4866,tm950444,Skater Girl,MOVIE,2021,PG,107,tt6964940,6.6,4180
4867,tm894254,Penguin Bloom,MOVIE,2021,PG-13,95,tt6317656,6.8,9792
4868,ts296059,Elite Short Stories: Carla Samuel,SHOW,2021,TV-MA,14,tt14675560,6.9,2609
4869,tm998726,Sentinelle,MOVIE,2021,,80,tt11734264,4.7,7726
4870,ts104362,Kid Cosmic,SHOW,2021,TV-Y7,23,tt9248538,7.9,1354
4871,ts321084,Framed! A Sicilian Murder Mystery,SHOW,2022,TV-MA,31,tt16745502,6.8,900
4872,ts90023,AlRawabi School for Girls,SHOW,2021,TV-14,48,tt10183912,7.4,5708
4873,tm1179176,"Michela Giraud: The Truth, I Swear!",MOVIE,2022,,60,tt18396984,5.5,54
4874,ts260502,Until Life Do Us Part,SHOW,2021,TV-MA,41,tt13053042,7.4,631
4875,tm834847,Seal Team,MOVIE,2021,,101,tt8456190,5.5,1240
4876,ts232506,50M2,SHOW,2021,TV-MA,49,tt11617848,6.9,5516
4877,ts326029,Savage Rhythm,SHOW,2022,TV-MA,38,tt17076336,6.3,28
4878,ts317720,Coming Out Colton,SHOW,2021,TV-MA,36,tt14527650,6.7,1087
4879,tm1064532,Deep,MOVIE,2021,,101,tt14880258,4.8,1380
4880,ts312200,I Am Georgina,SHOW,2022,TV-14,41,tt15494864,3.9,2729
4881,tm1040671,Marilyn's Eyes,MOVIE,2021,,110,tt13313408,6.6,1215
4882,tm984155,The Devil Below,MOVIE,2021,R,89,tt8299850,4.2,4093
4883,ts244930,Angry Birds: Summer Madness,SHOW,2022,TV-Y7,14,tt12027896,6.3,436
4884,tm996010,Still Out of My League,MOVIE,2021,,113,tt14361314,5.4,729
4885,ts272939,The Lost Pirate Kingdom,SHOW,2021,TV-MA,43,tt14057360,6.6,2702
4886,tm1077201,Stuck Together,MOVIE,2021,,126,tt13834006,6.3,6699
4887,ts108621,Sky Rojo,SHOW,2021,TV-MA,27,tt8690776,6.5,8569
4888,ts292662,Johnny Hallyday: Beyond Rock,SHOW,2022,TV-14,35,tt18274456,7,94
4889,tm1171107,Surviving Paradise: A Family Tale,MOVIE,2022,,78,tt18059108,7.5,551
4890,tm965754,Brother in Love 2,MOVIE,2021,,115,tt12738164,7.2,589
4891,tm1038355,The Last Mercenary,MOVIE,2021,,110,tt12808182,5.3,8276
4892,ts288472,You Are My Spring,SHOW,2021,,69,tt14169816,7.5,532
4893,tm1041543,Breaking Boundaries: The Science of Our Planet,MOVIE,2021,,73,tt14539726,7.8,2534
4894,tm945448,Vicky and Her Mystery,MOVIE,2021,,84,tt10945274,6.4,1789
4895,tm949382,Looop Lapeta,MOVIE,2022,,131,tt8907974,5.1,4170
4896,tm1030283,Why Did You Kill Me?,MOVIE,2021,R,83,tt14318430,5.6,4057
4897,ts319460,Russell Howard: Lubricant,SHOW,2021,,63,tt16146342,7,791
4898,ts302489,Chicago Party Aunt,SHOW,2021,TV-MA,23,tt15125616,5.3,1383
4899,tm1021689,The Door Into Summer,MOVIE,2021,,118,tt13757540,6.3,594
4900,ts307745,Money Heist: From Tokyo to Berlin,SHOW,2021,TV-MA,53,tt15384346,7.7,836
4901,ts320872,Queer Eye Germany,SHOW,2022,TV-14,50,tt16369694,7.5,788
4902,tm1185568,Broken Idol: The Undoing of Diomedes DÃ­az,MOVIE,2022,R,102,tt18750180,6.1,144
4903,ts317423,Love Never Lies,SHOW,2021,,50,tt14540924,5.6,228
4904,tm421437,Anne+,MOVIE,2021,,94,tt15420598,6.1,1295
4905,tm466544,Sooryavanshi,MOVIE,2021,,145,tt9531772,6.5,75199
4906,ts288065,Naomi Osaka,SHOW,2021,TV-14,37,tt11898920,6.2,1287
4907,ts226392,Sexify,SHOW,2021,TV-MA,44,tt14315542,6.5,4907
4908,ts306188,Motel Makeover,SHOW,2021,,30,tt15128558,4.8,688
4909,ts312094,JAPAN SINKS: People of Hope,SHOW,2021,TV-14,54,tt15569106,6.7,404
4910,tm1119136,Game Changer,MOVIE,2021,,102,tt13677352,4.4,109
4911,tm1147890,The Hand of God: Through the Eyes of Sorrentino,MOVIE,2021,,8,tt10666438,7,7
4912,tm1098514,The Falls,MOVIE,2021,,129,tt15119668,7,1413
4913,tm1000599,The Last Forest,MOVIE,2021,,74,tt14029622,7.3,385
4914,ts288195,Invisible City,SHOW,2021,TV-MA,36,tt8878862,7.7,18
4915,ts257271,The Time It Takes,SHOW,2021,TV-MA,13,tt13322938,7.1,1183
4916,tm1104252,Escape the Undertaker,MOVIE,2021,,31,tt15387782,4.3,394
4917,tm1084481,Blood Brothers: Malcolm X & Muhammad Ali,MOVIE,2021,PG-13,95,tt15095938,6.9,906
4918,tm1107912,American Girl,MOVIE,2021,,101,tt15623752,7.2,1032
4919,tm1002408,Biking Borders - eine etwas andere Reise,MOVIE,2021,,89,tt11188850,7.7,888
4920,tm876608,Sounds Like Love,MOVIE,2021,,110,tt11698662,5.4,2023
4921,tm1119015,Love Like the Falling Petals,MOVIE,2022,,128,tt14227972,6.2,350
4922,ts328617,Too Hot to Handle: Brazil,SHOW,2021,TV-MA,56,tt14902484,5.4,443
4923,ts297247,That Girl Lay Lay,SHOW,2021,TV-G,23,tt14442054,3.4,232
4924,tm1143058,How I Fell in Love with a Gangster,MOVIE,2022,,179,tt16453244,6,2152
4925,ts328317,Alessandro Cattelan: One Simple Question,SHOW,2022,TV-MA,30,tt15326678,6.5,157
4926,tm1129217,Anonymously Yours,MOVIE,2021,R,101,tt16088568,5.7,1541
4927,ts297675,Sexy Beasts,SHOW,2021,TV-14,23,tt14916746,4.6,1105
4928,tm454879,Major Grom: Plague Doctor,MOVIE,2021,,136,tt7601480,6.3,11715
4929,ts282840,Worn Stories,SHOW,2021,TV-MA,30,tt14177168,6.6,311
4930,ts321966,WWII in Color: Road to Victory,SHOW,2021,,51,tt16477402,8.2,1362
4931,ts302058,Everything Will Be Fine,SHOW,2021,TV-MA,32,tt15101964,6.2,335
4932,tm996040,Forever Out of My League,MOVIE,2022,,104,tt14362698,5.2,368
4933,ts321437,Fishbowl Wives,SHOW,2022,TV-MA,43,tt15410190,6.1,704
4934,ts291150,Soil,SHOW,2021,TV-MA,48,tt14319674,7.2,478
4935,tm982887,The Minimalists: Less Is Now,MOVIE,2021,,53,tt13583144,5.9,4027
4936,ts286632,Why Are You Like This?,SHOW,2021,,24,tt8540808,6.5,1480
4937,ts330012,Eternally Confused and Eager for Love,SHOW,2022,TV-MA,23,tt18274188,6.7,1302
4938,ts313849,Blown Away: Christmas,SHOW,2021,TV-PG,29,tt15665668,6.7,466
4939,ts314395,The Motive,SHOW,2021,,35,tt15529566,5.3,1383
4940,ts329711,"Love, Life & Everything in Between",SHOW,2022,TV-14,27,tt18253682,5.3,65
4941,ts317064,Where Is Marta?,SHOW,2021,,63,tt15796898,6.8,1150
4942,tm1174856,Chappelle's Home Team - Earthquake: Legendary,MOVIE,2022,R,36,tt18278666,6.7,414
4943,tm998033,Doctor,MOVIE,2021,,150,tt11374902,7.6,14590
4944,tm983730,Amy Tan: Unintended Memoir,MOVIE,2021,,101,tt10393074,7.7,307
4945,ts235563,Daughter from Another Mother,SHOW,2021,TV-MA,38,tt11937732,7.2,1766
4946,tm1022893,Dynasty Warriors,MOVIE,2021,PG-13,117,tt7587604,4.7,2079
4947,ts302570,John of God: The Crimes of a Spiritual Healer,SHOW,2021,TV-MA,50,tt15233856,6.5,777
4948,tm1143258,Hey! Sinamika,MOVIE,2022,,149,tt11953194,6.1,2759
4949,ts310335,Insiders,SHOW,2021,TV-MA,48,tt15436028,4.2,609
4950,tm1111616,David and the Elves,MOVIE,2021,,106,tt16024816,5.2,687
4951,tm1011188,Meskina,MOVIE,2021,,98,tt13691036,5.6,826
4952,ts305890,Too Hot to Handle: Latino,SHOW,2021,TV-14,36,tt15251764,5.2,260
4953,tm1159301,Forgive Us Our Trespasses,MOVIE,2022,PG-13,13,tt17162524,6.5,
4954,tm1178876,Battle: Freestyle,MOVIE,2022,,88,tt13350858,4.3,313
4955,ts331654,Pedal to Metal,SHOW,2022,TV-MA,38,tt15016440,7.5,51
4956,ts325756,Midnight Asia: Eat Â· Dance Â· Dream,SHOW,2022,TV-MA,37,tt16583602,6.6,474
4957,tm1040337,Security,MOVIE,2021,,118,tt11892916,5,1935
4958,ts273245,Dad Stop Embarrassing Me!,SHOW,2021,TV-14,25,tt13018090,4.1,1853
4959,ts287703,Mine,SHOW,2021,TV-14,69,tt14023192,7.8,1101
4960,ts287838,Mad for Each Other,SHOW,2021,,35,tt14596414,7.9,1518
4961,ts243780,Sharkdog,SHOW,2021,TV-Y,0,tt12211696,6.2,136
4962,ts289364,Cat People,SHOW,2021,TV-14,32,tt14818454,6.3,266
4963,ts279953,Law School,SHOW,2021,,60,tt13885336,8.1,2024
4964,tm1102151,Bright: Samurai Soul,MOVIE,2021,PG-13,80,tt14837960,5.5,800
4965,ts301609,Love Is Blind: Brazil,SHOW,2021,TV-MA,56,tt15018224,6.1,425
4966,tm979688,Homunculus,MOVIE,2021,,119,tt14404280,5.5,2632
4967,ts297065,Tattoo Redo,SHOW,2021,TV-MA,30,tt14956090,5.8,680
4968,ts304709,Bake Squad,SHOW,2021,TV-PG,38,tt15078760,6.9,651
4969,ts273318,Country Comfort,SHOW,2021,TV-PG,24,tt11717394,6.9,3301
4970,ts329882,Secrets of Summer,SHOW,2022,TV-Y,30,tt12379170,5.9,110
4971,ts317144,Adventure Beast,SHOW,2021,TV-MA,19,tt15478708,5.2,496
4972,tm1165118,UFO,MOVIE,2022,,109,tt14369286,4.8,728
4973,tm902870,7 Yards: The Chris Norton Story,MOVIE,2021,,93,tt12443702,7.8,258
4974,tm1091155,Untold: Breaking Point,MOVIE,2021,R,79,tt15101938,7.6,2400
4975,tm872496,Autumn Girl,MOVIE,2021,,105,tt11412892,5.4,486
4976,ts289261,Transformers: BotBots,SHOW,2022,TV-Y,25,tt14202476,6.8,68
4977,tm1179579,In Good Hands,MOVIE,2022,,104,tt14898794,5.6,2325
4978,tm1111595,A California Christmas: City Lights,MOVIE,2021,PG-13,105,tt13701962,5.5,2231
4979,ts282155,Zero,SHOW,2021,TV-MA,24,tt10619486,5.6,1270
4980,ts285469,Headspace Guide to Sleep,SHOW,2021,TV-G,19,tt14318406,6.8,445
4981,ts272515,Dealer,SHOW,2021,TV-MA,32,tt13702252,6.1,659
4982,tm960145,Spoiled Brats,MOVIE,2021,,95,tt13079150,6.1,5361
4983,tm990835,The Girl on the Train,MOVIE,2021,,128,tt8907992,4.4,14348
4984,ts299485,A Tale Dark & Grimm,SHOW,2021,TV-Y7,31,tt2386826,7.3,1193
4985,ts288540,Ray,SHOW,2021,TV-MA,59,tt14160660,7.2,8668
4986,tm1115392,Shyam Singha Roy,MOVIE,2021,,157,tt13349716,7.9,10903
4987,tm1082359,Phil Wang: Philly Philly Wang Wang,MOVIE,2021,,63,tt15091640,6,561
4988,tm1047190,The Phantom,MOVIE,2021,,81,tt14597294,6.4,709
4989,tm1038857,Lady Boss: The Jackie Collins Story,MOVIE,2021,,96,tt13244024,6.8,383
4990,tm1043290,Murder by the Coast,MOVIE,2021,PG-13,88,tt13323092,6.5,2054
4991,tm1115800,Theo Von: Regular People,MOVIE,2021,,61,tt15579188,5.1,729
4992,tm1000037,Je suis Karl,MOVIE,2021,R,126,tt9205538,5.4,889
4993,ts313902,Your Life is a Joke,SHOW,2021,TV-MA,37,tt15663868,5.5,83
4994,tm1023388,Madame Claude,MOVIE,2021,,112,tt10307724,5.4,3282
